Sales Office,Sales Group,Customer,Name 1,Street,Telephone 1,Telephone 2,Transportation zone,Description,Postal Code,Sales district,City,Terms of Payment,Credit limit,Delivering Plant,Risk category,Distribution Channel,Customer group,Division,Changed On Sales Data,Created On Sales Data,Personnel Number,Representative no.,JWK SALESMAN,MonFrom1,MonFrom2,TueFrom1,Unnamed: 27,WedFrom1,WedFrom2,ThuFrom1,ThuFrom2,FriFrom1,FriFrom2,SatFrom1,SatFrom2,Personnel Name,Latitude,Longitude,Optimized JWK,road_node,Cycle,_temp_cycle
C051,188,1808016,SS-1V59 ALFA BEKRI,JL.DESA KESUMADADI RT.1/3 KEL-KEC.BEKRI,081294668177,,2051128,Bekri,34162,34162,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-06-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.101636,105.160576,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1813419,SS-1V13 ALFA KECUBUNG,JL.LINTAS TIMUR RT.3/4 KM.76 KEL.TERBANGGI BESAR,081294668177,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-06-13 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.8309928,105.2262653,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1851040,SS-L428 ALFAMART JEN-SUD BANDA,JL.JENDRAL SUDIRMAN RT.6/2 LK.I KEL-KEC.BANDAR JAYA,081294668177,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-06-29 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.9378,105.2172,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1865066,WR.AI,DSN.TANJUNG REJO RT.1/2 KEL.TANJUNG REJO KEC.NEGERI KATON,081312215514,,2051156,Gedong Tata'an,35365,35365,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2022-07-04 00:00:00,90052353,90052353,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,REKI YULIANDRI,-5.3232124,105.1239122,SENIN GENAP,"(-5.32346, 105.12362)",Genap,Genap
C051,188,1868013,SS-L276 ALFAMART SIMBAR WARING,JL.RAYA SIMBAR WARINGIN RT.9/4 KEL-KEC.SIMBAR WARINGIN,081294668177,,2051038,Sumber Waringin,34172,34172,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-07-05 00:00:00,90052003,90052003,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,TAUFAN DWI SEPTIAN,-5.1380403,105.2484301,SENIN,"(-5.15418, 105.19873)",Weekly,Weekly
C051,188,1891691,WR.SOPIA,JL.UTAMA AMBARAWA RT.1/3 KEL-KEC.AMBARAWA,+62881026847846,,2051002,Ambarawa,35673,35673,LAMPUNG,Z00,0,3006,5.0,2,69,77,27.04.2026,2022-07-12 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4101826,104.9578475,SELASA GENAP,"(-5.43323, 104.9669)",Genap,Genap
C051,188,1895280,WR.DESI,JL.PUJO JATMIKO RT.3/4 KEL-KEC.SUKOHARJO,+6285378282294,,2051036,Pringsewu,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,21.02.2026,2022-07-13 00:00:00,90052197,90052197,SABTU GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,YUDDY SYAHPUTRA,-5.324522,104.977077,RABU GANJIL,"(-5.27201, 105.03554)",Ganjil,Ganjil
C051,188,1982185,ALFAMART PUNGGUR,JL.RAYA PUNGGUR RT.5/2 KEL.ASTOMULYO KEC.PUNGGUR,081294668671,,2051062,Punggur,34152,34152,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-09 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.026997,105.26426,SENIN,"(-5.15418, 105.19873)",Weekly,Weekly
C051,188,1985812,ALFAMART SIMPANG AGUNG,JL.SIMPANG AGUNG RT.2 KEL.SIMPANG AGUNG KEC.SEPUTIH AGUNG,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.947471,105.154625,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985816,ALFAMART PROKLAMATOR,JL.PROKLAMATOR RAYA O.100 EF RT.4/2 KEL.BANDAR JAYA BARAT,081294668671,,2051004,Bandar Jaya,34161,34161,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.936844,105.212452,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985820,ALFAMART PANGGUNGAN,JL.LINTAS SUMATERA RT.1/4 KEL.GUNUNG SUGIH RAYA,081294668671,,2051004,Bandar Jaya,35363,35363,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.005803,105.208253,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985839,ALFAMART DONO ARUM,JL.DONO ARUM RT.9/3 KEL.SEPUTIH AGUNG KEC.BANDAR JAYA,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.940294,105.140746,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985848,ALFAMART BTN HUMAS JAYA,JL.LINTAS TIMUR C7 RT.4/1 NO.3 KEL.WAY PENGUBUAN,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.805339,105.226169,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985870,ALFAMART A YANI 2 LAMPUNG,JL.AHMAD YANI RT.8/3 KEL.BANDAR JAYA BARAT,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.933799,105.210188,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985882,ALFAMART YUKUM JAYA 2,JL.NEGARA PERUM GRIYA YUKUM JAYA BLOK A.1.3 RT.2,081294668671,,2051004,Bandar Jaya,34163,34163,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.907101,105.211406,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985898,ALFAMART YUKUM JAYA,JL.RAYA NEGERI YUKUM JAYA RT.1 NO.21 KEL.YUKUM JAYA,081294668671,,2051004,Bandar Jaya,34163,10110,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.927631,105.212333,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,1985918,ALFAMART SEPUTIH JAYA,JL.PROKLAMATOR RAYA SEPUTIH JAYA RT.1 KEL.GUNUNG SUGIH,081294668671,,2051004,Bandar Jaya,34161,34161,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-10 00:00:00,90052003,90052003,KAMIS,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-4.958016,105.216051,SENIN,"(-5.12811, 105.1344)",Weekly,Weekly
C051,188,2014113,ALFAMART WARGO MULYO,JL.BUKIT WARGO MULYO KEL.WARGO MULYO KEC.PADASUKA,081294668671,,2051002,Ambarawa,35682,35682,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-08-18 00:00:00,90052003,90052003,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.450734,104.930912,KAMIS,"(-5.45776, 104.94714)",Weekly,Weekly
C051,188,2055204,WR.SONO,DSN.KERTASARI RT.2-1 KEL.SINAR BARU TIMUR KEC.SUKOHARJO,085788643691,,2051223,Sukoharjo,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,42,77,29.04.2026,2024-11-08 00:00:00,90052197,90051815,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.311676,104.958713,SELASA GANJIL,"(-5.25893, 105.02571)",Ganjil,Ganjil
C051,188,2055210,DINDA CELL,DSN.KERTASARI RT.1/1 KEL.SINAR BARU TIMUR KEC.SUKOHARJO,082281422301,,2051224,Banyumas,35674,35674,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2022-09-02 00:00:00,90052197,90052197,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3072908,104.9544917,SELASA GANJIL,"(-5.25893, 105.02571)",Ganjil,Ganjil
C051,188,2099916,WR.CITRA,JL.AIRLANGGA DSN.BOGOREJO 002 RT.2/2 KEL.BOGOREJO KEC.GEDONG,081373855587,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z12,2000000,3006,1.0,2,42,77,30.03.2026,2022-09-12 00:00:00,90052353,90052353,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.393313,105.101125,JUMAT GENAP,"(-5.39336, 105.1013)",Genap,Genap
C051,188,2139682,KANTIN SDN 2 BRANTI,JL.INPRES RT.5/3 KEL.BRANTI RAYA KEC.NATAR,082182020483,,2051222,Branti,35362,35362,LAMPUNG,Z12,2140219,3006,1.0,2,13,77,30.03.2026,2022-09-21 00:00:00,90051274,90051274,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.244251,105.169615,JUMAT,"(-5.23728, 105.15843)",Weekly,Weekly
C051,188,2162506,ALFAMART RANJI BARU,JL.DESA RANJI BARU RT.1/5 KEL.RANJI BARU KEC.MERBAU MATARAM,081294668671,,2051047,Tanjung Bintang,35357,35357,LAMPUNG,Z12,5000000,3006,1.0,1,43,77,06.02.2026,2022-09-26 00:00:00,90052003,90052003,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.471032,105.342708,JUMAT,"(-5.47459, 105.3332)",Weekly,Weekly
C051,188,2162522,ALFAMIDI SUPER PRINGSEWU (014H,JL.JENDRAL SUDIRMAN RT.1 KEL.PRINGSEWU KEC.PRINGSEWU BARAT,081380763796,,2051036,Pringsewu,35371,35371,LAMPUNG,Z12,5000000,3006,1.0,1,43,77,01.02.2026,2022-09-26 00:00:00,90052003,90052003,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.354605,104.970868,KAMIS,"(-5.39576, 105.02377)",Weekly,Weekly
C051,188,2169965,WR.JOKO,JL.RAYA KRESNO MULYO RT.2/3 KEL.KRESNO MULYO KEC.AMBARAWA,082375387012,,2051036,Pringsewu,35682,35682,LAMPUNG,Z12,2000000,3006,1.0,2,69,77,27.04.2026,2022-09-27 00:00:00,90052197,90052197,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.428082,104.936766,SABTU GENAP,"(-5.44549, 104.95856)",Genap,Genap
C051,188,219095,TK.RISKI,JL.CERITA DAGANG RT.10-4 NO.57 KEL.WAY HARONG KEC.WAY LIMA,081212438807,,2051492,Way Lima,35381,35381,LAMPUNG,Z00,0,3006,5.0,2,69,77,28.01.2026,2020-08-19 00:00:00,90052353,90051929,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.4440514,105.0208233,KAMIS,"(-5.44425, 105.02078)",Weekly,Weekly
C051,188,2304761,TK.SHANUM CELL,JL.A.YANI RT.2/5 KEL.BERNUNG KEC.GEDONG TATAAN,085378530722,,2051490,Bernung,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,58,77,30.03.2026,2022-12-01 00:00:00,90051274,90051817,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.366347,105.152816,KAMIS,"(-5.36628, 105.15266)",Weekly,Weekly
C051,188,2342237,ALFAMART WAY MEGAT,JL.BUMI DAYA RT.2/6 KEL.BUMI DAYA KEC.PALAS,081294668671,,2051181,Palas Bangunan,35594,35594,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,06.02.2026,2022-11-10 00:00:00,90052003,90052003,RABU,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.601639,105.635053,KAMIS,"(-5.51848, 105.34914)",Weekly,Weekly
C051,188,2354012,TK.RYAN,JL.KEDONDONG-GEDONG TATAAN RT.9 KEL.KOTADALAM KEC.WAY LIMA,081271505863,,2051016,Kedondong,35367,35367,LAMPUNG,Z12,2370419,3006,1.0,2,14,77,01.02.2026,2022-11-12 00:00:00,90052353,90052353,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.433229,105.032719,KAMIS GENAP,"(-5.43317, 105.03261)",Genap,Genap
C051,188,2366929,WR.MAS MAN,DS SUMBEREJO RT 001 RW 001 KEL TANJUNG ANOM,085805729461,,2051534,Tanjung Anom Ambaraw,35682,35682,TALANG PADANG,Z00,0,3006,5.0,2,69,77,11.01.2026,2025-07-25 00:00:00,90052197,90052040,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.412256,104.916869,SELASA,"(-5.42773, 104.88229)",Weekly,Weekly
C051,188,2387772,TK.FANKA,JL.PERUMNAS RT.2/1 KEL.SUKARAJA KEC.GEDONG TATAAN,+6285325027940,,2051156,Gedong Tata'an,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,13,77,30.03.2026,2022-11-21 00:00:00,90051274,90051274,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.38415,105.107793,KAMIS,"(-5.38412, 105.10784)",Weekly,Weekly
C051,188,243020,NANANG,CENDI MAS NATAR DSN RAJAWALI RT15/6 DKT TK MES PANDI,085357649930,,2051195,Candimas,35362,35362,LAMPUNG,Z12,7324224,3006,1.0,2,13,77,30.03.2026,2016-10-27 00:00:00,90051274,90050004,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPRAYOGA ABDI PUTRA,-5.2664766,105.1930137,JUMAT,"(-5.26744, 105.17058)",Weekly,Weekly
C051,188,2463061,WR.BUNDA,JL.RAYA KEDONDONG RT.1/1 KEL.GUNUNG SUGIH KEC.KEDONDONG,082279818303,,2051016,Kedondong,35368,35368,LAMPUNG,Z12,2000000,3006,1.0,2,69,77,11.03.2026,2022-12-09 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.458125,105.003205,SABTU GANJIL,"(-5.45837, 105.003)",Ganjil,Ganjil
C051,188,2497165,IDM FERSH AH.NASUTION,JL.AH.NASUTION RT.6 NO.67 KEL.YOSOREJO KEC.METRO TIMUR,08989941671,,2051027,Metro,34111,34111,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2022-12-20 00:00:00,90052003,90052003,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,TAUFAN DWI SEPTIAN,-5.113873,105.31501,SELASA,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,250548,TK.ANISA,PS.WARGAMULYO KP TENGAH DS WARGOMUL,081279476806,,2051058,Margomulyo,35382,35382,LAMPUNG,Z00,0,3006,5.0,2,58,77,29.04.2026,2024-02-02 00:00:00,90052197,90051924,SELASA GENAP,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.4464737,104.931934,RABU GENAP,"(-5.45776, 104.94714)",Genap,Genap
C051,188,2527389,TK.TOPANMART,JL.TAMBAH MULYO RT.2/1 KEL.WATES TIMUR KEC.GADING REJO,082372941049,,2051011,Gading Rejo,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2022-12-28 00:00:00,90052353,90052353,SELASA GANJIL,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.378861,105.021203,RABU GANJIL,"(-5.39576, 105.02377)",Ganjil,Ganjil
C051,188,257962,MILENIUM,JL.RY NATAR NO.1028/1029 BUMI SARI NATAR LAMPUNG,082180783372,082180783372,2051507,Banjarejo Natar,35362,35362,LAMPUNG,Z14,2500000,3006,1.0,1,A3,77,01.02.2026,2016-11-28 00:00:00,90052003,90051829,SENIN,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,TAUFAN DWI SEPTIAN,-5.3100867,105.1946067,SABTU,"(-5.33225, 105.15981)",Weekly,Weekly
C051,188,2652114,TK.LIA,JL.KH ABDUL MAJID RT.6/2 NO.178 KEL.KARANG REJO KEC.NEGERI,+6285379257513,,2051011,Gading Rejo,35353,35353,LAMPUNG,Z00,0,3006,5.0,2,69,77,13.02.2026,2023-01-20 00:00:00,90052353,90052353,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,REKI YULIANDRI,-5.338272,105.083699,SENIN GENAP,"(-5.33945, 105.09172)",Genap,Genap
C051,188,2678712,IDM FRESH AHMAD YANI METRO,JL.AHMAD YANI KEL.YOSOREJO KEC.METRO TIMUR,08989941671,,2051027,Metro,34124,34124,LAMPUNG,Z30,5000000,3006,1.0,1,43,77,01.02.2026,2023-01-24 00:00:00,90052003,90052003,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,08:00:00,0 ,0 ,TAUFAN DWI SEPTIAN,-5.117939,105.314376,SELASA,"(-5.17647, 105.21137)",Weekly,Weekly
C051,188,2689342,WR.ROSE,JL.PEMUDA RT.5/2 NO.148 KEL.KARANG REJO KEC.NEGERI KATON,+6285184516653,,2051011,Gading Rejo,35365,35365,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2023-01-26 00:00:00,90052353,90052353,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,REKI YULIANDRI,-5.336682,105.081155,SENIN GENAP,"(-5.33381, 105.07552)",Genap,Genap
C051,188,2697946,TK.WOTO,JL.HASRI AINUN HABIBIE II RT.1/2 KEL.PANUTAN KEC.PAGELARAN,082213306569,,2051030,Pagelaran Lampung,35376,35676,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2023-01-27 00:00:00,90052197,90052197,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.366684,104.89893,JUMAT GENAP,"(-5.38337, 104.87499)",Genap,Genap
C051,188,2698092,TK.SEDAYU PAGELARAN,JL.BLITAR RT.2/1 KEL-KEC.PAGELARAN,085266040387,,2051030,Pagelaran Lampung,35676,35676,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2023-01-27 00:00:00,90052197,90052197,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.374447,104.889754,KAMIS GANJIL,"(-5.38337, 104.87499)",Ganjil,Ganjil
C051,188,280346,SIGIT WITANTO,PS.SUMBER AGUNG BLOK D NO.109 SUMBE,085669940229,085669940229,2051534,Tanjung Anom Ambaraw,35373,35373,LAMPUNG,Z12,2059243,3006,1.0,2,69,77,11.01.2026,2017-12-11 00:00:00,90052197,90051943,SELASA,0 ,0 ,08:00:00,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,YUDDY SYAHPUTRA,-5.3987297,104.9296615,RABU,"(-5.43323, 104.9669)",Weekly,Weekly
C051,188,2844994,WR.KEVIN,JL.RAYA KARANG SARI RT.1/2 KEL.KARANG SARI KEC.PAGELARAN,081366822060,,2051036,Pringsewu,35676,35676,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2023-02-21 00:00:00,90052197,90052197,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,YUDDY SYAHPUTRA,-5.381693,104.911942,JUMAT GENAP,"(-5.39147, 104.87743)",Genap,Genap
C051,188,2872196,WR.TASYA,JL.MEKAR SARI JOGJAKARTA RT.8/2 KEL.PRINGSEWU,+6287869073005,,2051036,Pringsewu,35372,35372,LAMPUNG,Z00,0,3006,5.0,2,69,77,09.02.2026,2023-02-27 00:00:00,90052353,90052353,SENIN GENAP,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.347259,105.004177,KAMIS GENAP,"(-5.39576, 105.02377)",Genap,Genap
C051,188,2872652,WR.CHINDICATE CELL,DEKAT SIDOMULYO RT.1/1 KEL.SIDOMULYO KEC.NEGERI KATON,+6282294494335,,2051158,Rowo Rejo,35353,35353,LAMPUNG,Z00,0,3006,5.0,2,58,77,04.04.2026,2023-02-27 00:00:00,90052353,90052353,JUMAT GANJIL,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,REKI YULIANDRI,-5.27786,105.056635,SENIN GANJIL,"(-5.27779, 105.05673)",Ganjil,Ganjil
C051,188,2872655,WR.YADI CELL,JL.RAYA TANJUNG ANOM RT.1/1 KEL.TANJUNG ANOM KEC.AMBARAWA,0816404124,,2051002,Ambarawa,35376,35376,LAMPUNG,Z00,0,3006,5.0,2,69,77,11.01.2026,2023-02-27 00:00:00,90052197,90052197,JUMAT GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,YUDDY SYAHPUTRA,-5.393098,104.931327,RABU GENAP,"(-5.43323, 104.9669)",Genap,Genap
C051,188,2923565,TK.SALSABILA,TANJUNG JATI RT.8/8 KEL-KEC.KEDONDONG,085694699508,,2051016,Kedondong,35368,35368,LAMPUNG,Z00,0,3006,5.0,2,14,77,31.08.2025,2023-03-08 00:00:00,90052353,90052353,RABU GANJIL,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.477244,105.007855,SELASA GANJIL,"(-5.47737, 105.00775)",Ganjil,Ganjil
C051,188,2931827,WR.SINAR,JL.RAYA KEDONDONG RT.1/1 KEL.PADANG MANIS KEC.WAY LIMA,085367258278,,2051016,Kedondong,35367,35367,LAMPUNG,Z00,0,3006,5.0,2,14,77,01.02.2026,2023-03-10 00:00:00,90052353,90052353,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.416514,105.053407,KAMIS GENAP,"(-5.41507, 105.05217)",Genap,Genap
C051,188,2955387,WR.TITIN,DSN.CITEMEN RT.1/3 KEL.CIPADANG KEC.GEDONG TATAAN,085379490870,,2051626,Cipadang Gedong Tata,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,69,77,01.02.2026,2023-04-19 00:00:00,90052353,90052353,JUMAT,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.421272,105.073892,SABTU,"(-5.42119, 105.07377)",Weekly,Genap
C051,188,2955388,TK.AYU,DSN.CITEMEN RT.3-3 KEL.CIPADANG KEC.GEDONG TATAAN,085269732877,,2051626,Cipadang Gedong Tata,35366,35366,LAMPUNG,Z00,0,3006,5.0,2,69,77,13.04.2026,2023-04-11 00:00:00,90052353,90052438,SELASA,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.422531,105.073694,RABU,"(-5.42283, 105.07361)",Weekly,Ganjil
C051,188,2955401,WR.HUSNUL,DSN.KARANG REJO RT.1 KEL.KARANG REJO KEC.NEGERI KATON,085929997005,,2051011,Gading Rejo,35365,35365,LAMPUNG,Z00,0,3006,5.0,2,14,77,29.04.2026,2025-02-17 00:00:00,90052353,90051815,KAMIS GENAP,0 ,0 ,0 ,0 ,0 ,0 ,0 ,08:00:00,0 ,0 ,0 ,0 ,REKI YULIANDRI,-5.3392083,105.0753276,SENIN GENAP,"(-5.33381, 105.07552)",Genap,Genap
