Customer,Name 1,Street,Personnel Number,Personnel Name,JWK SALESMAN,Latitude,Longitude,Cycle,Optimized JWK
5586458,TOKO ANDRIAN RIFAI,BANGUN JAYA RT/RW 004/002,90052442,Rudi Anggoro,JUMAT GENAP,-3.9235679,105.4222546,Genap,SENIN GENAP
5586459,TK FADIL,BANGUN JAYA RT 004 RW 001 KEL BANGUN JAYA KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,-3.921093,105.4262427,Genap,SENIN GENAP
5586461,TOKO ENZI,SINAR LAGA RT/RW 016/005,90052442,Rudi Anggoro,JUMAT GENAP,-3.9598074,105.4151625,Genap,SENIN GENAP
5587475,TK DESTA JAYA,JL TALANG TEMBESU NO 389 RT 002 RW 004 KEL UJUNG GUNUNG,90052301,Ihwal Bayu Saddera,RABU,-4.406744,105.211946,Weekly,JUMAT
5587480,TOKO MAS SHOLIKIN,KARYA MAKMUR RT/RW 015/006,90052449,Beni Saputra,SELASA GENAP,-4.3056171,105.5220971,Genap,SELASA GENAP
5588994,TOKO 2 R,INDRALOKA JAYA RT/RW 011/003,90052442,Rudi Anggoro,SELASA GENAP,-4.191234,105.226316,Genap,SENIN GENAP
5589043,TOKO MALIK,BUKA POSO RT/RW 005/002,90052442,Rudi Anggoro,SENIN GANJIL,-4.173208,105.166121,Ganjil,KAMIS GANJIL
5590174,TK VINA,JL III UGI RT/RW 001/002,90052418,Yuda Nurisman,RABU GENAP,-4.474213,105.246301,Genap,KAMIS GENAP
5590175,KOP PONPES LIRBOYO 16 MESUJI,JL RADEN INTAN RT/RW 003/001 KEL MUKTI KARYA KEC PANCA JAYA,90052301,Ihwal Bayu Saddera,JUMAT,-3.9949193,105.2845141,Weekly,SENIN
5590296,TK NDESO CELL,PULUNG KENCANA RT 002 RW 001 KEL PULUNG KENCANA KEC TULANG,90052418,Yuda Nurisman,KAMIS GANJIL,-4.600516,105.11157,Ganjil,SELASA GANJIL
5590937,RR CELL,TOTO KATON RT/RW 010/004,90052442,Rudi Anggoro,SENIN GENAP,-4.3595312,105.0284832,Genap,SELASA GENAP
5591720,KOPRASI SMAN 1 PANAWARTAMA,JL PATOHA BOGA TAMA RT/RW 002/002,90052301,Ihwal Bayu Saddera,SABTU,-4.1881681,105.4776818,Weekly,RABU
5592480,TOKO MARZUKI,KECUBUNG MULYA RT/RW 003/002,90052449,Beni Saputra,KAMIS GENAP,-4.288094,105.388275,Genap,SELASA GENAP
5593535,TOKO SILVI,PANAWAR REJO RT/RW 004/005,90052449,Beni Saputra,SELASA GANJIL,-4.2702355,105.2354679,Ganjil,KAMIS GANJIL
5593927,TK BARRA MART,SIDOMULYO RT 002 RW 001 KEL SIDOMULYO,90052449,Beni Saputra,SABTU GANJIL,-4.18567,105.379422,Ganjil,JUMAT GANJIL
5594031,TK YULI,BANJAR AGUNG RT 001 RW 002 KEL BANJAR AGUNG KEC BANJAR AGUNG,90052449,Beni Saputra,SELASA GANJIL,-4.2984908,105.2172027,Ganjil,SELASA GANJIL
5594185,TOKO IRAWAN,GUNUNG AGUNG RT/RW 012/007,90052442,Rudi Anggoro,RABU GENAP,-4.2968763,105.1011747,Genap,JUMAT GENAP
5595099,TK ROMINSAH,TANJUNG MENANG RAYA RT/RW 002/001,90052301,Ihwal Bayu Saddera,JUMAT,-4.02625,105.28153,Weekly,SENIN
5595100,TK BU ASTRI,DESA TANJUNG MENANG RT/RW 004/003,90052442,Rudi Anggoro,JUMAT GENAP,-4.014299,105.463955,Genap,SENIN GENAP
5595101,TK ELVANO,DESA MARGOJADI RT 1 RW 3 KEL MARGOJADI KEC MESUJI TIMUR,90052442,Rudi Anggoro,JUMAT GANJIL,-4.025092,105.2550982,Ganjil,RABU GANJIL
5596053,TK LIDIA,DWI WARGA TUNGGAL JAYA JL PERINTIS RT/RW 005/003,90052449,Beni Saputra,SENIN GANJIL,-4.283982,105.230757,Ganjil,RABU GANJIL
5596058,TK PARTINI,"JL MUTIARA BUNDA ,TUNGGAL WARGA RT/RW 001/003",90052418,Yuda Nurisman,JUMAT GENAP,-4.285353,105.215253,Genap,SENIN GENAP
5596071,TK MBA ITA,BANJAR AGUNG RT/RW 003/003,90052301,Ihwal Bayu Saddera,SENIN,-4.30044,105.220391,Weekly,SABTU
5596073,TK ALFA SAMAROT,JL MUTIARA BUNDATUNGGAL WARGA RT/RW 001/001,90052449,Beni Saputra,SENIN GANJIL,-4.285663,105.220398,Ganjil,RABU GANJIL
5596138,TK DEVI PAGAR BUANA,PAGAR BUANA RT 013 RW 004 KEL PAGAR BUANA KEC WAY KENANGA,90052418,Yuda Nurisman,SENIN GANJIL,-4.221207,105.178708,Ganjil,SENIN GANJIL
5596362,WR.SURYA SEMBAKO,DWI WARGA TUNGGAL JAYA RT/RW 001/007 KEL.DWI WARGA TUNGGAL,90052449,Beni Saputra,SENIN GANJIL,-4.278207,105.230383,Ganjil,RABU GANJIL
5597295,TK ABDULRAHMAN,"INDRALOKA II RT/RW 014/004, KEC WAY KENANGA,",90052442,Rudi Anggoro,SELASA GENAP,-4.194822,105.194718,Genap,KAMIS GENAP
5597403,WR HASKIA,MAJU JAYA RT 001 RW 001 KEL MAJU JAYA KEC PANCA JAYA,90052442,Rudi Anggoro,JUMAT GENAP,-4.016107,105.279734,Genap,SABTU GENAP
5597549,TK PAK UDIN,TUNGGAL WARGA BANJAR AGUNG RT/RW 005/007,90052418,Yuda Nurisman,JUMAT GENAP,-4.28216,105.204131,Genap,SENIN GENAP
5597988,TK AMIN,KAHURIPAN DALEM RT/RW 002/005 KEC. MENGGALA TIMUR,90052418,Yuda Nurisman,SELASA GANJIL,-4.348215,105.254851,Ganjil,RABU GANJIL
5597991,TK MBAK DEVI,"KARYA MURNI JAYA RT/RW 001/001, KEC. BANJAR BARU",90052418,Yuda Nurisman,SELASA GANJIL,-4.345776,105.316858,Ganjil,RABU GANJIL
5598760,TK EKA UNIT 1,PENAWAR REJO RT/RW 001/003 KEC BANJAR MARGO,90052449,Beni Saputra,SELASA GANJIL,-4.275789,105.236959,Ganjil,KAMIS GANJIL
5598765,TK HAFIDZ,PENAWAR REJO RT/RW 002/001 KEC BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,-4.262137,105.245078,Genap,RABU GENAP
5598767,WR OLIVE,"WIRA BANGUN RT/RW 006/002, KEC SIMPANG PEMATANG",90052442,Rudi Anggoro,SABTU GENAP,-3.982987,105.151746,Genap,RABU GENAP
5599912,TK RIVAL CELL,"MULYA JAYA RT/RW 005/002, KEC GUNUNG AGUNG",90052442,Rudi Anggoro,RABU GENAP,-4.260182,105.108675,Genap,JUMAT GENAP
5599914,TK ARUNA 29 CELL,AGUNG JAYA RT/RW 016/004 WAY KENANGA,90052301,Ihwal Bayu Saddera,KAMIS,-4.275054,105.14721,Weekly,KAMIS
5600469,TK DEDI ES,"PURWA JAYA RT/RW 006/002, BANJAR MARGO",90052449,Beni Saputra,SENIN GANJIL,-4.27002,105.222528,Ganjil,RABU GANJIL
5601002,WR SARBINI,KIBANG YEKTI JAYA RT 003 RW 001 KEL KIBANG YEKTI JAYA,90052418,Yuda Nurisman,SENIN GANJIL,-4.314679,105.128412,Ganjil,SENIN GANJIL
5601003,TK AMANAH SEMBAKO,TOTO KATON RT 013 RW 001 KEL TOTO KATON KEC BATU PUTIH,90052442,Rudi Anggoro,SENIN GENAP,-4.36,105.03095,Genap,SELASA GENAP
5601079,TK LASKAR,TUNAS JAYA RT 007 RW 002 KEL TUNAS JAYA,90052301,Ihwal Bayu Saddera,KAMIS,-4.242929,105.04731,Weekly,KAMIS
5601879,KANTIN AZ ZAHRA,DWI WARGA TUNGGAL JAYA RT 006 RW 004 KEL DWI WARGA TUNGGAL,90052301,Ihwal Bayu Saddera,SELASA,-4.29126,105.222849,Weekly,SABTU
5601884,WR SEMBAKO YAYA,DWI WARGA TUNGGAL JAYA RT 004 RW 001 KEL DWI WARGA TUNGGAL,90052449,Beni Saputra,KAMIS GANJIL,-4.29126,105.222849,Ganjil,RABU GANJIL
5602131,WR TRIO,BANGUN REJO RT/RW 007/004 MERAKSA AJI,90052449,Beni Saputra,KAMIS GENAP,-4.298411,105.455232,Genap,SELASA GENAP
5602132,TK MERDEKA TSM,LABUHAN MAKMUR RT/RW 001/001 KEC WAY SERDANG KAB MESUJI,90052442,Rudi Anggoro,KAMIS GANJIL,-4.156746,105.072033,Ganjil,JUMAT GANJIL
5602135,TK RUS,"BANJAR AGUNG RT/RW 002/003, KEC BANJAR AGUNG",90052449,Beni Saputra,SELASA GANJIL,-4.297776,105.22097,Ganjil,SELASA GANJIL
5602137,TK AHMAD,"JL LINTAS TIMUR, BANJAR AGUNG, RT/RW 003/003",90052449,Beni Saputra,SELASA GANJIL,-4.299607,105.220165,Ganjil,SELASA GANJIL
5602160,WR HAPPY,MARGO BHAKTI RT/RW 002/001 KEC WAY SERDANG KAB MESUJI,90052442,Rudi Anggoro,KAMIS GANJIL,-4.133308,105.117793,Ganjil,JUMAT GANJIL
5602166,TK DAFFA LABUHAN,LABUHAN BATIN RT/RW 004/004 WAY SERDANG,90052442,Rudi Anggoro,SENIN GANJIL,-4.17417,105.187307,Ganjil,KAMIS GANJIL
5603345,BERKAH MITRA MART,TANJUNG MAS MULYA RT 002 RW 001 KEL TANJUNG MAS MULYA,90052442,Rudi Anggoro,JUMAT GANJIL,-3.9760015,105.5929909,Ganjil,SENIN GANJIL
5604681,TK BU KARTI,KAHURIPAN JAYA RT/RW 004/004 KEC BANJAR BARU,90052418,Yuda Nurisman,SABTU GENAP,-4.371161,105.218756,Genap,JUMAT GENAP
5604684,TK AKMAL HADI,KIBANG BUDI JAYA RT/RW 005/001 KEC LAMBU KIBANG,90052418,Yuda Nurisman,SABTU GENAP,-4.332957,105.159105,Genap,JUMAT GENAP
5604782,TK KASIANTO,PANCA KARSA PURNA JAYA RT 004 RW 004 KEL PANCA KARSA PURNA,90052418,Yuda Nurisman,SELASA GANJIL,-4.344325,105.235771,Ganjil,RABU GANJIL
5605770,TK EK MITRA UTAMA,SETIA AGUNG RT/RW 005/003 KEC GUNUNG TERANG,90052442,Rudi Anggoro,RABU GENAP,-4.3169,105.10229,Genap,KAMIS GENAP
5605776,TK YULI,JAYA MAKMUR RT/RW 004/001 KEC BANJAR BARU,90052418,Yuda Nurisman,SABTU GENAP,-4.356786,105.201734,Genap,JUMAT GENAP
5605792,TK EMBUN CELL,"SUKA JAYA RT/RW 001/005 KEC GUNUNG AGUNG,",90052442,Rudi Anggoro,RABU GENAP,-4.266748,105.046534,Genap,JUMAT GENAP
5606493,TK MBA RINI,"HARAPAN JAYA RT/RW 003/001, KEC SIMPANG PEMATANG,",90052442,Rudi Anggoro,SABTU GENAP,-4.00553,105.208468,Genap,RABU GENAP
5606500,TK BAROKAH TANI,"TRI TUNGGAL JAYA RT/RW 003/005, KEC BANJAR AGUNG,",90052301,Ihwal Bayu Saddera,SELASA,-4.305067,105.249242,Weekly,JUMAT
5606918,TK SARI KURING,DWI WARGA TUNGGAL JAYA RT 006 RW 009 KEL DWI WARGA TUNGGAL,90052449,Beni Saputra,KAMIS GANJIL,-4.292393,105.221079,Ganjil,SELASA GANJIL
5606919,TK HJ HERLIN BAKERY,TRI TUNGGAL JAYA RT 005 RW 002 KEL TRI TUNGGAL JAYA,90052449,Beni Saputra,SENIN GANJIL,-4.28804,105.230923,Ganjil,RABU GANJIL
5606956,TK GALI,GEDUNG REJO SAKTI RT/RW 011/003 KEC PENAWAR AJI,90052449,Beni Saputra,SELASA GENAP,-4.282349,105.487981,Genap,KAMIS GENAP
5607926,TK ZIDAN,"PENUMANGAN RT/RW 001/011, KEC TULANG BAWANG TENGAH",90052418,Yuda Nurisman,JUMAT GANJIL,-4.481067,105.152777,Ganjil,JUMAT GANJIL
5608408,SEMBAKO SATIA,SIDO AGUNG RT 006 RW 002 KEL SIDO AGUNG KEC WAY KENANGA,90052418,Yuda Nurisman,SENIN GANJIL,-4.291801,105.138685,Ganjil,SENIN GANJIL
5609045,TK ZZUZZU,PULUNG KENCANA RT 001 RW 005 KEL PULUNG KENCANA KEC TULANG,90052418,Yuda Nurisman,KAMIS GANJIL,-4.603489,105.114291,Ganjil,SELASA GANJIL
5609046,TK AGENG,TIRTA KENCANA RT 029 RW 005 KEL TIRTA KENCANA KEC TULANG,90052301,Ihwal Bayu Saddera,SENIN,-4.548613,105.132528,Weekly,SELASA
5609122,WR ANGGUN,GUNUNG AGUNG RT/RW 020/005 KEC GUNUNG TERANG,90052442,Rudi Anggoro,RABU GENAP,-4.281815,105.097296,Genap,JUMAT GENAP
5609129,TK MBA MILA,"KIBANG BUDI JAYA RT/RW 026/008, KEC LAMBU KIBANG",90052418,Yuda Nurisman,SABTU GENAP,-4.340696,105.185846,Genap,JUMAT GENAP
5609135,TK BU TATIK,SAKTI JAYA RT/RW 002/004 KEC BATU PUTIH,90052442,Rudi Anggoro,SENIN GENAP,-4.299306,105.016134,Genap,SELASA GENAP
5611147,TK BERKAH R3,GEDUNG ASRI RT 003 RW 001 KEL GEDUNG ASRI,90052449,Beni Saputra,SELASA GENAP,-4.263327,105.514495,Genap,KAMIS GENAP
5612285,TK MBA SULIS,JL.SIMPANG PENAWAR RT 009 RW 003 KEL TRI TUNGGAL JAYA,90052449,Beni Saputra,SENIN GENAP,-4.244098,105.256877,Genap,RABU GENAP
5613353,WR KITO CELL,KIBANG YEKTI JAYA RT 012 RW 004 KEL KIBANG YEKTI JAYA,90052418,Yuda Nurisman,SENIN GANJIL,-4.32425,105.128147,Ganjil,JUMAT GANJIL
5613380,TK KRISNA ATK,BUJUK AGUNG RT 001 RW 004 KEL BUJUK AGUNG,90052442,Rudi Anggoro,SELASA GENAP,-4.196805,105.234149,Genap,SENIN GENAP
5613795,WR TEH TATIK,DWI WARGA TUNGGAL JAYA RT 004 RW 002 KEL DWI WARGA,90052449,Beni Saputra,SENIN GANJIL,-4.282564,105.225114,Ganjil,RABU GANJIL
5614899,TK KAHFI,SUKA MAJU RT 001 RW 004 KEL.SUKA MAJU,90052301,Ihwal Bayu Saddera,SELASA,-4.269282,105.292277,Weekly,JUMAT
5614900,WR BERKAH TERNAK,PANCA KARSA PURNA JAYA RT 002 RW 004 KEL PANCA,90052418,Yuda Nurisman,SELASA GANJIL,-4.345253,105.236363,Ganjil,RABU GANJIL
5615465,WR SEMBAKO AGRA,SIDOMEKAR RT 001 RW 001 KEL SIDOMEKAR,90052449,Beni Saputra,RABU GENAP,-4.195888,105.553255,Genap,SABTU GENAP
5617331,WR SAFA,LEBUH DALEM RT 001 RW 005 KEL LEBUH DALEM KEC MENGGALA TIMUR,90052418,Yuda Nurisman,RABU GENAP,-4.380738,105.248373,Genap,RABU GENAP
5617996,TK SAYURAN DIAH,LABUHAN BARU RT 003 RW 002 KEL LABUHAN BARU KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.154122,105.113393,Genap,RABU GENAP
5617997,WR LIA SEMBAKO,"GEDUNG REJO SAKTI RT/RW 005/002, KEC PENAWAR AJI",90052449,Beni Saputra,KAMIS GENAP,-4.281752,105.490798,Genap,KAMIS GENAP
5617998,TK HANIFAH,PANCA WARNA RT 002 RW 005 KEL PANCA WARNA KEC WAY SERDANG,90052442,Rudi Anggoro,KAMIS GENAP,-4.164368,105.11313,Genap,RABU GENAP
5619304,TK ROSYID,"TOTO KATON RT/RW 012/003, BATU PUTIH",90052442,Rudi Anggoro,SENIN GENAP,-4.3589627,105.0271989,Genap,SELASA GENAP
5619308,TK MBA YUNI,"MULYA JAYA RT/RW 002/001, KEC GUNUNG AGUNG",90052442,Rudi Anggoro,RABU GENAP,-4.256772,105.103978,Genap,JUMAT GENAP
5622876,TK MBA ENDANG,SUKA JAYA RT 002 RW 003 KEL SUKA JAYA KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,-4.270454,105.076199,Genap,JUMAT GENAP
5623012,TK RIO,"INDRALOKA 1 RT/RW 001/001, KEC WAY KENANGA",90052442,Rudi Anggoro,SENIN GANJIL,-4.191363,105.175952,Ganjil,KAMIS GANJIL
5623014,TK SATRIA ALANG ALANG,"AGUNG DALAM RT/RW 004/001, KEC BANJAR MARGO",90052449,Beni Saputra,SENIN GENAP,-4.269243,105.278857,Genap,RABU GENAP
5625017,WR UCOK,MARGO MULYO RT 007 RW 004 KEL MARGO MULYO KEC MESUJI TIMUR,90052442,Rudi Anggoro,JUMAT GANJIL,-4.007398,105.435275,Ganjil,SENIN GANJIL
5626247,TK DUA PUTRI,TEBING KARYA MANDIRI RT 004 RW 002 KEL TEBING KARYA MANDIRI,90052442,Rudi Anggoro,JUMAT GENAP,-4.03201,105.463103,Genap,SENIN GENAP
5627359,TK YUDI,MUARA TENANG TIMUR RT 011 RW 004 KEL MUARA TENANG TIMUR,90052442,Rudi Anggoro,JUMAT GENAP,-3.993416,105.390584,Genap,SABTU GENAP
5630618,TK EMPAT PUTRA JAYA,DUSUN IV GN MEKAR RT/RW 001/004 KEC TERUSAN NUNYAI,90052301,Ihwal Bayu Saddera,SENIN,-4.629202,105.204618,Weekly,SELASA
5630620,TK ASIH,"MEKAR ASRI RT/RW 013/003, KEC TULANG BAWANG TENGAH",90052418,Yuda Nurisman,KAMIS GENAP,-4.63738,105.178192,Genap,SELASA GENAP
5631907,TK SENA,KARYA MURNI JAYA RT 003 RW 001 KEL KARYA MURNI JAYA,90052418,Yuda Nurisman,SELASA GANJIL,-4.348103,105.320037,Ganjil,RABU GANJIL
5632628,TK UMMY PRASMANAN,"DWI WARGA TUNGGAL JAYA RT/RW 002/003, KEC BANJAR AGUNG",90052449,Beni Saputra,SENIN GANJIL,-4.28567,105.22098,Ganjil,RABU GANJIL
5634335,TK OM GONDRONG,MAKARTI TAMA RT/RW 003/002 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.180998,105.53083,Genap,JUMAT GENAP
5634336,TK FERDINAN,SETIA TAMA RT/RW 005/003 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GANJIL,-4.198256,105.531106,Ganjil,SABTU GANJIL
5634338,TK PUTU LANANG KABEH,SIDO MUKTI RT/RW 022/007 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GANJIL,-4.195597,105.52766,Ganjil,SABTU GANJIL
5635503,TK SUJIO LAS,SUKA JAYA RT/RW 003/002 KEC GUNUNG AGUNG,90052442,Rudi Anggoro,RABU GENAP,-4.272792,105.070847,Genap,JUMAT GENAP
5635505,TK UNTUNG WIJAYA,TEBING TINGGI RT/RW 002/003 KEC MESUJI TIMUR,90052301,Ihwal Bayu Saddera,JUMAT,-4.047412,105.461085,Weekly,RABU
5635623,TK CAHAYA SUCI,TIRTA MAKMUR RT 001 RW 001 KEL TIRTA MAKMUR KEC TULANG,90052418,Yuda Nurisman,RABU GANJIL,-4.563868,105.104599,Ganjil,KAMIS GANJIL
5635674,TK TEH ELIS,CEMPAKA JAYA RT/RW 007/003 KEC MENGGALA TIMUR,90052418,Yuda Nurisman,SELASA GENAP,-4.382907,105.30502,Genap,RABU GENAP
5636980,TOKO AYU SRI WIJI ANTI,PULUNG KENCANA RT 006 RW 005 KEL PULUNG KENCANA KEC TULANG,90052418,Yuda Nurisman,KAMIS GANJIL,-4.590326,105.094825,Ganjil,SELASA GANJIL
5637010,TK KARTIKA,SIMPANG MESUJI RT/RW 001/001 KEC SIMPANG PEMATANG,90052442,Rudi Anggoro,SELASA GANJIL,-4.026013,105.251331,Ganjil,RABU GANJIL
5637011,TK ATHARAZKA,WIRABANGUN RT/RW 005/001 KEC SIMPANG PEMATANG,90052442,Rudi Anggoro,SABTU GENAP,-3.997045,105.175543,Genap,RABU GENAP
5637584,WR UPIN IPIN,GEDUNG ASRI RT 002 RW 001 KEL GEDUNG ASRI KEC PENAWAR AJI,90052301,Ihwal Bayu Saddera,SELASA,-4.2637699,105.5123309,Weekly,RABU
5637586,TK BU WIJI,SUKA MAJU RT/RW 001/002 BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,-4.272767,105.282301,Genap,RABU GENAP
5637683,TK UTY KIYA,SUKA BHAKTI RT 023 RW 006 KEL SUKA BHAKTI,90052449,Beni Saputra,RABU GENAP,-4.220388,105.637113,Genap,SENIN GENAP
5638473,TK ANNA COLECTION,MAKARTITAMA RT/RW 003/007 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.175945,105.527062,Genap,JUMAT GENAP
5638474,TK UMI PRINCES,TIUH TOHOU RT/RW 004/001 KEC MENGGALA,90052418,Yuda Nurisman,SENIN GENAP,-4.558242,105.226551,Genap,SELASA GENAP
5640384,TK MBA SRI E1,JL CEMPAKA SIDOHARJO RT/RW 003/001 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.174503,105.41551,Ganjil,JUMAT GANJIL
5640385,TK SUMBER RIZKY,INDRALOKA I RT/RW 004/002 KEC WAY KENANGA SAMPING LAPAK SAWI,90052442,Rudi Anggoro,SENIN GANJIL,-4.199734,105.164919,Ganjil,KAMIS GANJIL
5647167,NANO CELL,JL SILIWANGI RT/RW 030/004 KEL MULYO ASRI KEC TULANG BAWANG,90052418,Yuda Nurisman,KAMIS GENAP,-4.626284,105.157046,Genap,SABTU GENAP
5647168,WR BUNDA FATIMAH,DAYA ASRI RT/RW 008/001 KEL DAYA ASRI KEC TUMIJAJAR,90052418,Yuda Nurisman,KAMIS GANJIL,-4.631781,105.082365,Ganjil,SABTU GANJIL
5647283,TK HERI,JL LINTAS SUMATERA DSN 2 RT RW 002/002 TERUSAN NUNYAI,90052418,Yuda Nurisman,SENIN GENAP,-4.640152,105.206541,Genap,SELASA GENAP
5648881,TK YUMNA,DWI WARGA TUNGGAL JAYA RT 003 RW 001 KEC BANJAR AGUNG,90052449,Beni Saputra,SENIN GANJIL,-4.278999,105.225282,Ganjil,RABU GANJIL
5648925,TK KANG SARNO,JL GEDUNG AJI RT RW/RW 017/005 KEC GEDUNG AJI BARU,90052449,Beni Saputra,RABU GENAP,-4.22086,105.624721,Genap,SABTU GENAP
5648926,TK SANIA,MAKARTI TAMA RT/RW 001/003 KEC GEDUNG AJI B,90052449,Beni Saputra,RABU GENAP,-4.177932,105.534788,Genap,JUMAT GENAP
5648927,TK MBA INAH,BUKO POSO RT/RW 002/02 KEC WAY SERDANG,90052442,Rudi Anggoro,SENIN GANJIL,-4.173941,105.164274,Ganjil,KAMIS GANJIL
5649384,TK AL HAMDULILAH,JL KAMPUNG TUA BLOK C RT/RW KEL KAGUNGAN RAHAYU,90052418,Yuda Nurisman,SENIN GENAP,-4.571111,105.190243,Genap,SELASA GENAP
5650602,TK ABIYA,JL POROS RAWA JITU RT 005 RW 004 KEL GEDUNG KARYA JITU,90052449,Beni Saputra,RABU GENAP,-4.2124153,105.5939773,Genap,SABTU GENAP
5652439,TK ALBI,BANJAR AGUNG RT/RW 002/003 KEC BANJAR AGUNG,90052449,Beni Saputra,SELASA GANJIL,-4.304495,105.220236,Ganjil,SELASA GANJIL
5652441,TK FAHRI,DUSUN 02 RT/RW 003/002 KEC TERUSAN NYUN,90052418,Yuda Nurisman,SENIN GENAP,-4.641991,105.202611,Genap,SELASA GENAP
5654914,SRC ANANDA 2,JL LINTAS SUMATERA RT/RW 004/006 KEL BUJUK AGUNG KEC BANJAR,90052442,Rudi Anggoro,SELASA GENAP,-4.194437,105.234438,Genap,SENIN GENAP
5654920,TK ABADI,KAMPUNG BUMI RATU RT/RW 015/003 KEL BUMI RATU KEC RAWA JITU,90052449,Beni Saputra,JUMAT GENAP,-4.243137,105.669988,Genap,SENIN GENAP
5655907,TRISNO CELL,SUKA MAJU RT/RW 002/005 KEC BANJAR MARGO,90052449,Beni Saputra,SENIN GENAP,-4.626284,105.15704600000001,Genap,SELASA GENAP
5657266,TK INDO KUOTA 2,JL LINTAS RAWAJITU RT 001 RW 002 KEL GEDUNG KARYA JITU,90052449,Beni Saputra,JUMAT GANJIL,-4.213309,105.735527,Ganjil,SENIN GANJIL
5663556,WARUNG MUSASA,JL WAY ABUNG KEL GUNUNG BATIN UDIK KEC TERUSAN NYUNYAI,90052418,Yuda Nurisman,SENIN GENAP,-4.638686,105.198476,Genap,SELASA GENAP
5677192,TK ALLDELL,JL ZA PAGAR ALAM KEL TALANG BATU KEC MESUJI TIMUR,90052442,Rudi Anggoro,JUMAT GANJIL,-4.008784,105.313333,Ganjil,KAMIS GANJIL
5677197,WR MAMA GEN,TRI TUNGGAL JAYA RT/RW 005/002 KEL TRI TUNGGAL JAYA KEC PENA,90052449,Beni Saputra,KAMIS GENAP,-4.278651,105.492564,Genap,KAMIS GENAP
5677198,TK RINDI,BUKO POSO RT/RW 002/002 KEL BUKO POSO KEC WAT SERDANG,90052442,Rudi Anggoro,SENIN GANJIL,-4.172011,105.162111,Ganjil,KAMIS GANJIL
5677199,TK SITI SEMBAKO,KAHURIPAN JAYA RT/RW 002/001 KEL KAHURIPAN JAYA KEC BANJAR B,90052418,Yuda Nurisman,RABU GENAP,-4.374196,105.234605,Genap,JUMAT GENAP
5684078,TK BERKAH 3 PUTRA,JL POROS BOGA TAMA RT/RW 004/001 KEC PENAWAR TAMA,90052449,Beni Saputra,RABU GANJIL,-4.18782,105.483273,Ganjil,KAMIS GANJIL
5684161,TK ALYA ANISA,PANGGUNG JAYA RT/RW 013/003 KEL PANGGUNG JAYA KEC RAWA JITU,90052449,Beni Saputra,JUMAT GANJIL,-4.153578,105.6587091,Ganjil,SENIN GANJIL
5684164,TK LESTARI,DSN BUMI RATU RT/RW 002/001 KEC RAWAJITU SELATAN,90052449,Beni Saputra,JUMAT GENAP,-4.255228,105.670665,Genap,SENIN GENAP
5684565,TK TIGA PUTRA,GEDUNG KARYA JITU RT RW 004/002 KEC RAWA JITU SELATAN,90052449,Beni Saputra,JUMAT GANJIL,-4.215376,105.739948,Ganjil,SENIN GANJIL
5685599,TK LINA,SINAR LAGA RT/RW 004/001 KEC TANJUNG RAYA,90052442,Rudi Anggoro,JUMAT GENAP,-3.9722682,105.3971203,Genap,SABTU GENAP
5685600,WR BU NUR,TRI JAYA RT/RW 003/003 KEL TRI JAYA KEC PENAWAR TAMA,90052449,Beni Saputra,SABTU GANJIL,-4.149139,105.373297,Ganjil,JUMAT GANJIL
5685603,TK ADITYA,GEDUNG REJO SAKTI RT/RW 012/004 KEC PENAWAR AJI,90052449,Beni Saputra,KAMIS GENAP,-4.267459,105.487734,Genap,KAMIS GENAP
5685604,TK AURA CELL,DSN SIDOMULYO RT/RW 003/006 KEC PENAWAR AJI,90052449,Beni Saputra,SABTU GANJIL,-4.180939,105.375221,Ganjil,JUMAT GANJIL
5686881,TK CINTA OLSHOP,GEDUNG ASRI RT/RW 006/002 KEC PENAWAR AJI,90052449,Beni Saputra,SELASA GENAP,-4.263439,105.518359,Genap,KAMIS GENAP
5686882,TK HANI CELL,GEDUNG ASRI RT/RW 003/003 KEC PENAWAR AJI,90052449,Beni Saputra,SELASA GENAP,-4.263459,105.529564,Genap,KAMIS GENAP
5686976,WR BU TUTI,GD REJO SAKTI RT/RW 007/002 KEC PENAWAR AJI,90052449,Beni Saputra,KAMIS GENAP,-4.281761,105.490257,Genap,KAMIS GENAP
5686978,TK QORI,JL ABUNG 9RT/RW 008/002KEL SUMBER AGUNGKEC RAWA PITU,90052449,Beni Saputra,SELASA GENAP,-4.262177,105.551925,Genap,KAMIS GENAP
5687579,TK ZUNIATUN,GEDUNG HARAPAN RT/RW 007/001KEC PNWR AJI,90052449,Beni Saputra,KAMIS GENAP,-4.164426,105.4120971,Genap,JUMAT GENAP
